199 "Cl" "Cd" "Cm" (Re=8.1x10^6)
-179.96604	 0.00000	 0.08440	 0.00000
-170.00002	 0.44190	 0.08440	 0.31250
-160.00018	 0.88370	 0.12680	 0.28310
-149.99978	 0.96740	 0.29270	 0.26320
-139.99995	 0.78010	 0.49700	 0.20480
-130.00011	 0.62930	 0.71610	 0.19320
-120.00028	 0.47850	 0.92460	 0.20080
-109.99988	 0.31890	 1.09850	 0.21360
-100.00004	 0.15530	 1.21820	 0.22210
-090.00021	 0.00000	 1.27070	 0.21980
-079.99981	-0.15530	 1.21820	 0.19600
-069.99997	-0.31890	 1.09850	 0.16350
-060.00014	-0.47840	 0.92460	 0.12850
-049.99973	-0.62930	 0.71610	 0.09650
-039.99990	-0.78010	 0.49700	 0.07160
-030.00007	-0.96740	 0.29270	 0.05220
-020.00024	-1.02810	 0.14990	-0.00630
-019.74986	-1.02430	 0.14720	-0.00890
-019.25024	-1.00520	 0.14470	-0.00990
-018.99985	-0.99710	 0.14330	-0.01050
-018.75004	-1.00520	 0.14030	-0.01100
-018.50023	-0.99950	 0.13860	-0.01160
-018.24985	-0.99080	 0.13730	-0.01200
-018.00004	-0.98150	 0.13600	-0.01260
-017.49985	-0.97640	 0.13220	-0.01350
-017.25004	-0.97050	 0.13060	-0.01390
-017.00023	-0.96550	 0.12900	-0.01430
-016.74985	-0.96620	 0.12680	-0.01470
-016.50004	-0.95440	 0.12580	-0.01510
-016.25023	-0.94440	 0.12460	-0.01550
-015.99985	-0.94050	 0.12290	-0.01580
-015.75004	-0.94330	 0.12060	-0.01610
-015.50023	-0.93300	 0.11950	-0.01640
-015.24984	-0.92110	 0.11850	-0.01680
-014.75023	-0.91580	 0.11500	-0.01730
-014.49984	-0.90700	 0.11380	-0.01750
-014.25003	-0.89590	 0.11270	-0.01780
-014.00022	-0.89260	 0.11100	-0.01810
-013.74984	-0.88080	 0.11000	-0.01840
-013.50003	-0.87220	 0.10890	-0.01860
-013.25022	-0.86600	 0.10750	-0.01880
-012.99984	-0.86260	 0.10590	-0.01880
-012.75003	-0.84890	 0.10510	-0.01920
-012.50022	-0.83630	 0.10420	-0.01940
-012.24984	-0.83630	 0.10230	-0.01940
-012.00003	-0.82710	 0.10130	-0.01960
-011.75022	-0.81410	 0.10040	-0.01980
-011.49984	-0.80040	 0.09970	-0.02000
-011.00022	-0.78900	 0.09710	-0.01990
-010.74983	-0.78620	 0.09560	-0.01960
-010.50002	-0.77470	 0.09480	-0.01940
-010.25021	-0.77010	 0.09400	-0.01840
-009.99983	-0.76740	 0.09250	-0.01830
-009.75002	-0.75060	 0.09170	-0.01920
-009.50021	-0.72900	 0.09120	-0.02050
-009.24983	-0.70950	 0.09020	-0.02240
-009.00002	-0.68550	 0.08950	-0.02470
-008.75021	-0.65900	 0.08910	-0.02670
-008.49983	-0.63190	 0.08870	-0.02870
-008.25002	-0.60190	 0.08790	-0.03200
-008.00021	-0.57180	 0.08750	-0.03450
-007.74983	-0.54240	 0.08730	-0.03670
-007.50002	-0.50980	 0.08680	-0.03990
-007.25021	-0.47670	 0.08640	-0.04300
-006.99983	-0.44540	 0.08620	-0.04530
-006.75002	-0.41420	 0.08600	-0.04760
-006.50021	-0.37910	 0.08560	-0.05100
-006.24982	-0.34600	 0.08530	-0.05380
-006.00001	-0.31440	 0.08520	-0.05600
-005.75020	-0.28170	 0.08500	-0.05860
-005.49982	-0.24610	 0.08470	-0.06190
-005.25001	-0.21330	 0.08460	-0.06440
-005.00020	-0.18270	 0.08450	-0.06630
-004.74982	-0.14940	 0.08430	-0.06880
-004.50001	-0.11580	 0.08420	-0.07150
-004.25020	-0.08370	 0.08400	-0.07370
-003.99982	-0.05290	 0.08400	-0.07560
-003.75001	-0.02250	 0.08390	-0.07740
-003.50020	 0.00890	 0.08380	-0.07930
-003.24982	 0.03920	 0.08380	-0.08110
-003.00001	 0.06860	 0.08380	-0.08260
-002.75020	 0.09740	 0.08380	-0.08380
-002.49981	 0.12600	 0.08380	-0.08520
-002.25001	 0.15550	 0.08380	-0.08670
-002.00020	 0.18530	 0.08380	-0.08830
-001.74981	 0.21460	 0.08370	-0.08970
-001.50000	 0.24300	 0.08370	-0.09100
-001.25019	 0.27130	 0.08380	-0.09210
-000.99981	 0.30060	 0.08380	-0.09360
-000.75000	 0.32950	 0.08380	-0.09490
-000.50019	 0.35780	 0.08380	-0.09610
-000.24981	 0.38570	 0.08380	-0.09720
 000.00000	 0.41350	 0.08380	-0.09830
 000.22976	 0.44250	 0.08390	-0.09950
 000.46983	 0.47150	 0.08390	-0.10080
 000.70015	 0.50030	 0.08390	-0.10190
 000.94022	 0.52860	 0.08400	-0.10290
 001.16998	 0.55670	 0.08400	-0.10400
 001.39974	 0.58500	 0.08410	-0.10500
 001.63981	 0.61350	 0.08410	-0.10610
 001.87013	 0.64170	 0.08420	-0.10720
 002.11020	 0.66970	 0.08420	-0.10820
 002.33996	 0.69750	 0.08430	-0.10910
 002.56972	 0.72510	 0.08430	-0.11000
 002.80979	 0.75280	 0.08440	-0.11090
 003.04011	 0.78070	 0.08450	-0.11190
 003.28018	 0.80830	 0.08460	-0.11280
 003.50994	 0.83580	 0.08460	-0.11370
 003.74027	 0.86310	 0.08470	-0.11460
 003.97976	 0.89020	 0.08470	-0.11530
 004.21009	 0.91730	 0.08480	-0.11610
 004.45016	 0.94440	 0.08490	-0.11700
 004.67992	 0.97130	 0.08500	-0.11780
 004.91025	 0.99810	 0.08510	-0.11850
 005.14974	 1.02490	 0.08520	-0.11920
 005.38007	 1.05150	 0.08530	-0.11990
 005.62014	 1.07790	 0.08530	-0.12060
 005.84990	 1.10410	 0.08540	-0.12120
 006.08023	 1.13020	 0.08560	-0.12180
 006.31972	 1.15600	 0.08570	-0.12240
 006.55005	 1.18180	 0.08580	-0.12300
 006.79012	 1.20760	 0.08590	-0.12350
 007.01988	 1.23340	 0.08600	-0.12400
 007.25021	 1.25890	 0.08610	-0.12450
 007.49028	 1.28410	 0.08620	-0.12500
 007.72003	 1.30880	 0.08640	-0.12540
 007.96010	 1.33310	 0.08650	-0.12570
 008.18986	 1.35700	 0.08670	-0.12590
 008.42019	 1.38100	 0.08690	-0.12620
 008.66026	 1.40540	 0.08700	-0.12650
 008.89001	 1.42950	 0.08710	-0.12670
 009.11977	 1.45310	 0.08730	-0.12700
 009.88008	 1.51540	 0.08790	-0.12650
 010.63983	 1.57490	 0.08860	-0.12560
 011.40014	 1.61510	 0.08950	-0.12140
 012.15014	 1.64430	 0.09120	-0.11630
 012.90989	 1.68240	 0.09300	-0.11330
 013.67020	 1.71460	 0.09540	-0.11070
 014.42020	 1.73620	 0.09890	-0.10800
 015.17994	 1.76270	 0.10240	-0.10630
 015.94026	 1.77060	 0.10760	-0.10420
 016.69026	 1.76390	 0.11440	-0.10250
 017.45000	 1.76040	 0.12110	-0.10130
 018.20974	 1.72510	 0.13100	-0.10010
 018.97006	 1.70350	 0.13990	-0.09980
 019.72006	 1.67840	 0.14920	-0.10010
 020.47980	 1.65050	 0.15910	-0.10160
 021.24012	 1.62270	 0.16910	-0.10360
 021.99012	 1.60670	 0.17780	-0.10640
 022.74986	 1.59720	 0.18580	-0.10990
 023.51018	 1.58920	 0.19370	-0.11360
 024.26018	 1.58150	 0.20140	-0.11800
 025.01992	 1.55630	 0.21350	-0.12490
 025.78024	 1.52720	 0.22670	-0.13250
 026.53024	 1.49820	 0.23990	-0.14000
 027.28998	 1.46910	 0.25310	-0.14760
 028.04972	 1.44010	 0.26630	-0.15510
 028.81004	 1.41100	 0.27950	-0.16270
 029.56004	 1.38200	 0.29270	-0.17030
 030.31978	 1.36220	 0.30780	-0.17400
 031.08010	 1.34240	 0.32300	-0.17770
 031.83010	 1.32250	 0.33810	-0.18150
 032.58984	 1.30270	 0.35320	-0.18520
 033.35015	 1.28290	 0.36840	-0.18890
 034.10016	 1.26310	 0.38350	-0.19260
 034.85990	 1.24330	 0.39870	-0.19640
 035.62021	 1.22340	 0.41380	-0.20010
 036.37996	 1.20360	 0.42890	-0.20390
 037.12996	 1.18380	 0.44410	-0.20760
 037.89027	 1.16400	 0.45920	-0.21130
 038.65001	 1.14420	 0.47430	-0.21500
 039.40002	 1.12430	 0.48950	-0.21880
 040.15976	 1.10640	 0.50520	-0.22180
 040.92007	 1.09050	 0.52140	-0.22420
 041.67007	 1.07450	 0.53760	-0.22660
 042.42982	 1.05860	 0.55380	-0.22890
 043.19013	 1.04260	 0.57010	-0.23130
 043.94013	 1.02670	 0.58630	-0.23370
 044.69988	 1.01070	 0.60250	-0.23610
 045.46019	 0.99480	 0.61880	-0.23840
 046.21993	 0.97880	 0.63500	-0.24080
 046.96993	 0.96280	 0.65120	-0.24320
 047.73025	 0.94690	 0.66750	-0.24550
 048.48999	 0.93090	 0.68370	-0.24790
 049.23999	 0.91500	 0.69990	-0.25030
 049.99973	 0.89900	 0.71610	-0.25270
 060.00014	 0.68360	 0.92460	-0.28330
 069.99997	 0.45560	 1.09850	-0.31560
 079.99981	 0.22190	 1.21820	-0.34820
 090.00021	 0.00000	 1.27070	-0.37730
 100.00004	-0.15530	 1.21820	-0.38770
 109.99988	-0.31890	 1.09850	-0.38650
 120.00028	-0.47840	 0.92460	-0.38060
 130.00011	-0.62930	 0.71610	-0.38030
 139.99995	-0.78010	 0.49700	-0.40320
 149.99978	-0.96740	 0.29270	-0.48540
 160.00018	-0.88370	 0.12680	-0.53250
 170.00002	-0.44180	 0.08440	-0.39060
 179.96604	 0.00000	 0.08440	 0.00000
