120 "Cl" "Cd" "Cm" (Re=1x10^7)
-179.90875	 0.00000	 0.01545	 0.00000
-177.71429	 0.06213	 0.01611	 0.09143
-175.42857	 0.12426	 0.01807	 0.18286
-173.14286	 0.18639	 0.02133	 0.27429
-170.85716	 0.24852	 0.02587	 0.36571
-168.57163	 0.31064	 0.03289	 0.39874
-166.28571	 0.37277	 0.05681	 0.39672
-164.00000	 0.43490	 0.08471	 0.39470
-161.71447	 0.49703	 0.11643	 0.39268
-159.42837	 0.55916	 0.15176	 0.39544
-157.14284	 0.62129	 0.19048	 0.41254
-154.85731	 0.68342	 0.23234	 0.42964
-152.57143	 0.74555	 0.27708	 0.44674
-150.28571	 0.80768	 0.32441	 0.46384
-148.00000	 0.86981	 0.37404	 0.46186
-143.85714	 0.81660	 0.46882	 0.45335
-139.71429	 0.76812	 0.56814	 0.44523
-135.57143	 0.72040	 0.66995	 0.44237
-131.42857	 0.67095	 0.77214	 0.43951
-127.28571	 0.61828	 0.87258	 0.44072
-123.14286	 0.56158	 0.96921	 0.44407
-119.00000	 0.50057	 1.06002	 0.44739
-114.85714	 0.43540	 1.14315	 0.45063
-110.71429	 0.36655	 1.21688	 0.45387
-106.57143	 0.29475	 1.27969	 0.45377
-102.42857	 0.22098	 1.33030	 0.45298
-098.28571	 0.14639	 1.36768	 0.44973
-094.14286	 0.07227	 1.39107	 0.44302
-090.00000	 0.00000	 1.40000	 0.43630
-085.85714	-0.07227	 1.39107	 0.42180
-081.71429	-0.14639	 1.36768	 0.40730
-077.57143	-0.22098	 1.33030	 0.39020
-073.42857	-0.29475	 1.27969	 0.37125
-069.28571	-0.36655	 1.21688	 0.35190
-065.14286	-0.43540	 1.14315	 0.33068
-061.00000	-0.50057	 1.06002	 0.30945
-056.85714	-0.56158	 0.96921	 0.28815
-052.71429	-0.61828	 0.87258	 0.26684
-048.57143	-0.67095	 0.77214	 0.24576
-044.42857	-0.72040	 0.66995	 0.22512
-040.28571	-0.76812	 0.56814	 0.20447
-036.14286	-0.81660	 0.46882	 0.13957
-032.00000	-0.86981	 0.37404	 0.07138
-028.00000	-1.09837	 0.21880	 0.04400
-024.00000	-1.08339	 0.15982	 0.02166
-020.00000	-1.06990	 0.10744	 0.00422
-018.00000	-1.05454	 0.08690	-0.00035
-016.00000	-1.03432	 0.06844	-0.00334
-014.00000	-1.08360	 0.04733	-0.00283
-012.00000	-1.09489	 0.03085	-0.00556
-010.00000	-0.92665	 0.01984	-0.02952
-008.00000	-0.69676	 0.01439	-0.04822
-006.00000	-0.43628	 0.01155	-0.06483
-004.00000	-0.16252	 0.01026	-0.07919
-002.00000	 0.10709	 0.00976	-0.09041
-001.00000	 0.23993	 0.00967	-0.09517
 000.00000	 0.37158	 0.00968	-0.09953
 001.00000	 0.50210	 0.00976	-0.10355
 002.00000	 0.63139	 0.00993	-0.10725
 003.00000	 0.75951	 0.01016	-0.11068
