120 "Cl" "Cd" "Cm" (Re=1x10^7)
-180.00000	 0.00000	 0.03715	 0.00000
-177.71429	 0.07178	 0.03774	 0.09143
-175.42857	 0.14356	 0.03951	 0.18286
-173.14286	 0.21534	 0.04245	 0.27429
-170.85716	 0.28713	 0.04653	 0.36571
-168.57163	 0.35891	 0.05174	 0.40313
-166.28571	 0.43069	 0.06068	 0.40814
-164.00000	 0.50247	 0.08651	 0.41315
-161.71447	 0.57425	 0.11586	 0.41816
-159.42837	 0.64603	 0.14856	 0.42627
-157.14284	 0.71781	 0.18439	 0.44370
-154.85731	 0.78960	 0.22313	 0.46114
-152.57143	 0.86138	 0.26453	 0.47857
-150.28571	 0.93316	 0.30832	 0.49600
-148.00000	 1.00494	 0.35424	 0.48830
-143.85714	 0.91898	 0.44192	 0.46784
-139.71429	 0.84406	 0.53379	 0.44803
-135.57143	 0.77483	 0.62793	 0.43697
-131.42857	 0.70790	 0.72238	 0.42591
-127.28571	 0.64116	 0.81520	 0.42150
-123.14286	 0.57335	 0.90444	 0.42058
-119.00000	 0.50388	 0.98826	 0.42024
-114.85714	 0.43261	 1.06493	 0.42168
-110.71429	 0.35981	 1.13285	 0.42312
-106.57143	 0.28603	 1.19061	 0.42258
-102.42857	 0.21209	 1.23704	 0.42163
-098.28571	 0.13899	 1.27116	 0.41864
-094.14286	 0.06787	 1.29229	 0.41277
-090.00000	 0.00000	 1.30000	 0.40690
-085.85714	-0.06787	 1.29229	 0.39426
-081.71429	-0.13899	 1.27116	 0.38162
-077.57143	-0.21209	 1.23704	 0.36676
-073.42857	-0.28603	 1.19061	 0.35033
-069.28571	-0.35981	 1.13285	 0.33362
-065.14286	-0.43261	 1.06493	 0.31561
-061.00000	-0.50388	 0.98826	 0.29759
-056.85714	-0.57335	 0.90444	 0.27989
-052.71429	-0.64116	 0.81520	 0.26230
-048.57143	-0.70790	 0.72238	 0.24491
-044.42857	-0.77483	 0.62793	 0.22794
-040.28571	-0.84406	 0.53379	 0.21097
-036.14286	-0.91898	 0.44192	 0.13525
-032.00000	-1.00494	 0.35424	 0.05517
-028.00000	-1.11306	 0.20494	 0.03211
-024.00000	-1.05425	 0.15434	 0.01268
-020.00000	-0.98247	 0.10967	-0.00282
-018.00000	-0.94173	 0.09249	-0.00741
-016.00000	-0.89333	 0.07597	-0.01107
-014.00000	-0.85472	 0.06054	-0.01250
-012.00000	-0.82348	 0.04641	-0.01177
-010.00000	-0.79541	 0.03441	-0.01082
-008.00000	-0.63650	 0.02548	-0.02769
-006.00000	-0.39095	 0.01994	-0.05107
-004.00000	-0.13071	 0.01653	-0.07148
