120 "Cl" "Cd" "Cm" GENERATED FROM MITROTOR 
-180.000   0.0000   0.0500   0.0000
-176.975   0.0554   0.0500   0.0000
-173.950   0.1109   0.0500   0.0000
-170.924   0.1663   0.0500   0.0000
-167.899   0.2217   0.0547   0.0000
-164.874   0.2771   0.0818   0.0000
-161.849   0.3326   0.1192   0.0000
-158.824   0.3880   0.1630   0.0000
-155.798   0.4434   0.2120   0.0000
-152.773   0.4988   0.2656   0.0000
-149.748   0.5543   0.3237   0.0000
-146.723   0.5837   0.3857   0.0000
-143.697   0.5775   0.4497   0.0000
-140.672   0.5691   0.5167   0.0000
-137.647   0.5583   0.5847   0.0000
-134.622   0.5450   0.6533   0.0000
-131.597   0.5287   0.7221   0.0000
-128.571   0.5078   0.7897   0.0000
-125.546   0.4839   0.8558   0.0000
-122.521   0.4569   0.9199   0.0000
-119.496   0.4260   0.9808   0.0000
-116.471   0.3914   1.0374   0.0000
-113.445   0.3541   1.0902   0.0000
-110.420   0.3144   1.1388   0.0000
-107.395   0.2715   1.1807   0.0000
-104.370   0.2267   1.2166   0.0000
-101.345   0.1805   1.2470   0.0000
 -98.319   0.1330   1.2717   0.0000
 -95.294   0.0847   1.2869   0.0000
 -92.269   0.0363   1.2960   0.0000
 -89.244  -0.0121   1.2987   0.0000
 -86.218  -0.0605   1.2933   0.0000
 -83.193  -0.1089   1.2793   0.0000
 -80.168  -0.1568   1.2593   0.0000
 -77.143  -0.2039   1.2334   0.0000
 -74.118  -0.2495   1.1998   0.0000
 -71.092  -0.2929   1.1598   0.0000
 -68.067  -0.3344   1.1149   0.0000
 -65.042  -0.3737   1.0653   0.0000
 -62.017  -0.4091   1.0096   0.0000
 -58.992  -0.4415   0.9504   0.0000
 -55.966  -0.4709   0.8882   0.0000
 -52.941  -0.4969   0.8233   0.0000
 -49.916  -0.5184   0.7559   0.0000
 -46.891  -0.5368   0.6877   0.0000
 -43.866  -0.5523   0.6190   0.0000
 -40.840  -0.5643   0.5504   0.0000
 -37.815  -0.5733   0.4832   0.0000
 -34.790  -0.6183   0.4014   0.0000
 -31.765  -0.7029   0.3055   0.0000
 -28.739  -0.7193   0.2600   0.0000
 -25.714  -0.7258   0.2150   0.0000
 -22.689  -0.7177   0.1731   0.0000
 -19.664  -0.6922   0.1356   0.0000
 -16.639  -0.6403   0.1042   0.0000
 -13.613  -0.5642   0.0777   0.0000
 -10.588  -0.4682   0.0562   0.0000
  -7.563  -0.3730   0.0386   0.0000
  -4.538  -0.2727   0.0247   0.0000
  -1.513   0.0763   0.0180   0.0000
   1.513   0.5375   0.0167   0.0000
   4.538   0.9589   0.0178   0.0000
   7.563   1.3111   0.0212   0.0000
  10.588   1.5101   0.0316   0.0000
  13.613   1.3227   0.0764   0.0000
  16.639   1.1049   0.1398   0.0000
  19.664   1.0145   0.1970   0.0000
  22.689   0.9801   0.2477   0.0000
  25.714   0.9557   0.2948   0.0000
  28.739   0.9214   0.3343   0.0000
  31.765   0.8436   0.3570   0.0000
  34.790   0.8295   0.4176   0.0000
  37.815   0.8190   0.4832   0.0000
  40.840   0.8061   0.5504   0.0000
  43.866   0.7890   0.6190   0.0000
  46.891   0.7669   0.6877   0.0000
  49.916   0.7406   0.7559   0.0000
  52.941   0.7099   0.8233   0.0000
  55.966   0.6727   0.8882   0.0000
  58.992   0.6307   0.9504   0.0000
  62.017   0.5844   1.0096   0.0000
  65.042   0.5339   1.0653   0.0000
  68.067   0.4777   1.1149   0.0000
  71.092   0.4185   1.1598   0.0000
  74.118   0.3564   1.1998   0.0000
  77.143   0.2913   1.2334   0.0000
  80.168   0.2239   1.2593   0.0000
  83.193   0.1555   1.2793   0.0000
  86.218   0.0864   1.2933   0.0000
  89.244   0.0173   1.2987   0.0000
  92.269  -0.0363   1.2960   0.0000
  95.294  -0.0847   1.2869   0.0000
  98.319  -0.1330   1.2717   0.0000
 101.345  -0.1805   1.2470   0.0000
 104.370  -0.2267   1.2166   0.0000
 107.395  -0.2715   1.1807   0.0000
 110.420  -0.3144   1.1388   0.0000
 113.445  -0.3541   1.0902   0.0000
 116.471  -0.3914   1.0374   0.0000
 119.496  -0.4260   0.9808   0.0000
 122.521  -0.4569   0.9199   0.0000
 125.546  -0.4839   0.8558   0.0000
 128.571  -0.5078   0.7897   0.0000
 131.597  -0.5287   0.7221   0.0000
 134.622  -0.5450   0.6533   0.0000
 137.647  -0.5583   0.5847   0.0000
 140.672  -0.5691   0.5167   0.0000
 143.697  -0.5775   0.4497   0.0000
 146.723  -0.5837   0.3857   0.0000
 149.748  -0.5543   0.3237   0.0000
 152.773  -0.4988   0.2656   0.0000
 155.798  -0.4434   0.2120   0.0000
 158.824  -0.3880   0.1630   0.0000
 161.849  -0.3326   0.1192   0.0000
 164.874  -0.2771   0.0818   0.0000
 167.899  -0.2217   0.0547   0.0000
 170.924  -0.1663   0.0500   0.0000
 173.950  -0.1109   0.0500   0.0000
 176.975  -0.0554   0.0500   0.0000
 180.000   0.0000   0.0500   0.0000
