120 "Cl" "Cd" "Cm" GENERATED FROM MITROTOR 
-180.000   0.0021   0.1375   0.0000
-176.975   0.1063   0.1375   0.0000
-173.950   0.2136   0.1375   0.0000
-170.924   0.3208   0.1375   0.0000
-167.899   0.4370   0.1399   0.0000
-164.874   0.5642   0.1485   0.0000
-161.849   0.6704   0.1618   0.0000
-158.824   0.7195   0.1808   0.0000
-155.798   0.7478   0.2155   0.0000
-152.773   0.7673   0.2610   0.0000
-149.748   0.7712   0.3081   0.0000
-146.723   0.7412   0.3554   0.0000
-143.697   0.6904   0.4049   0.0000
-140.672   0.6372   0.4562   0.0000
-137.647   0.5946   0.5086   0.0000
-134.622   0.5578   0.5617   0.0000
-131.597   0.5224   0.6152   0.0000
-128.571   0.4863   0.6674   0.0000
-125.546   0.4500   0.7190   0.0000
-122.521   0.4136   0.7695   0.0000
-119.496   0.3764   0.8171   0.0000
-116.471   0.3383   0.8622   0.0000
-113.445   0.2996   0.9046   0.0000
-110.420   0.2605   0.9438   0.0000
-107.395   0.2210   0.9779   0.0000
-104.370   0.1812   1.0085   0.0000
-101.345   0.1418   1.0345   0.0000
 -98.319   0.1030   1.0545   0.0000
 -95.294   0.0655   1.0706   0.0000
 -92.269   0.0280   1.0812   0.0000
 -89.244  -0.0093   1.0848   0.0000
 -86.218  -0.0467   1.0776   0.0000
 -83.193  -0.0842   1.0626   0.0000
 -80.168  -0.1223   1.0445   0.0000
 -77.143  -0.1613   1.0231   0.0000
 -74.118  -0.2011   0.9938   0.0000
 -71.092  -0.2407   0.9608   0.0000
 -68.067  -0.2800   0.9245   0.0000
 -65.042  -0.3190   0.8846   0.0000
 -62.017  -0.3574   0.8399   0.0000
 -58.992  -0.3949   0.7933   0.0000
 -55.966  -0.4318   0.7447   0.0000
 -52.941  -0.4681   0.6934   0.0000
 -49.916  -0.5043   0.6414   0.0000
 -46.891  -0.5401   0.5884   0.0000
 -43.866  -0.5758   0.5350   0.0000
 -40.840  -0.6134   0.4821   0.0000
 -37.815  -0.6598   0.4299   0.0000
 -34.790  -0.7083   0.3788   0.0000
 -31.765  -0.7553   0.3297   0.0000
 -28.739  -0.7818   0.2882   0.0000
 -25.714  -0.8021   0.2510   0.0000
 -22.689  -0.8157   0.2174   0.0000
 -19.664  -0.8162   0.1880   0.0000
 -16.639  -0.7629   0.1717   0.0000
 -13.613  -0.7039   0.1573   0.0000
 -10.588  -0.6279   0.1461   0.0000
  -7.563  -0.4124   0.1396   0.0000
  -4.538  -0.0986   0.1375   0.0000
  -1.513   0.1932   0.1370   0.0000
   1.513   0.4783   0.1373   0.0000
   4.538   0.7638   0.1379   0.0000
   7.563   1.0327   0.1390   0.0000
  10.588   1.2533   0.1409   0.0000
  13.613   1.3679   0.1464   0.0000
  16.639   1.4074   0.1616   0.0000
  19.664   1.3437   0.1889   0.0000
  22.689   1.2897   0.2168   0.0000
  25.714   1.2189   0.2517   0.0000
  28.739   1.1353   0.2936   0.0000
  31.765   1.0603   0.3396   0.0000
  34.790   0.9961   0.3877   0.0000
  37.815   0.9336   0.4364   0.0000
  40.840   0.8736   0.4858   0.0000
  43.866   0.8226   0.5377   0.0000
  46.891   0.7717   0.5896   0.0000
  49.916   0.7205   0.6414   0.0000
  52.941   0.6692   0.6932   0.0000
  55.966   0.6172   0.7445   0.0000
  58.992   0.5644   0.7932   0.0000
  62.017   0.5107   0.8399   0.0000
  65.042   0.4558   0.8846   0.0000
  68.067   0.4001   0.9245   0.0000
  71.092   0.3440   0.9608   0.0000
  74.118   0.2874   0.9938   0.0000
  77.143   0.2304   1.0231   0.0000
  80.168   0.1744   1.0445   0.0000
  83.193   0.1183   1.0626   0.0000
  86.218   0.0627   1.0776   0.0000
  89.244   0.0126   1.0848   0.0000
  92.269  -0.0297   1.0812   0.0000
  95.294  -0.0678   1.0706   0.0000
  98.319  -0.1035   1.0545   0.0000
 101.345  -0.1419   1.0345   0.0000
 104.370  -0.1812   1.0085   0.0000
 107.395  -0.2210   0.9779   0.0000
 110.420  -0.2605   0.9438   0.0000
 113.445  -0.2995   0.9046   0.0000
 116.471  -0.3382   0.8622   0.0000
 119.496  -0.3763   0.8171   0.0000
 122.521  -0.4135   0.7695   0.0000
 125.546  -0.4500   0.7190   0.0000
 128.571  -0.4862   0.6674   0.0000
 131.597  -0.5224   0.6152   0.0000
 134.622  -0.5577   0.5617   0.0000
 137.647  -0.5946   0.5086   0.0000
 140.672  -0.6371   0.4562   0.0000
 143.697  -0.6904   0.4049   0.0000
 146.723  -0.7412   0.3554   0.0000
 149.748  -0.7712   0.3081   0.0000
 152.773  -0.7673   0.2610   0.0000
 155.798  -0.7477   0.2155   0.0000
 158.824  -0.7195   0.1808   0.0000
 161.849  -0.6703   0.1618   0.0000
 164.874  -0.5641   0.1485   0.0000
 167.899  -0.4369   0.1399   0.0000
 170.924  -0.3207   0.1375   0.0000
 173.950  -0.2135   0.1375   0.0000
 176.975  -0.1062   0.1375   0.0000
 180.000  -0.0020   0.1375   0.0000
